762	6.71E-06	-1.53E-05	2.04E-04	1.89E-05	3.74E-04	1.07E-03	2.62E-04	-2.44E-04	-3.50E-04	2.83E-04
763	7.38E-05	-1.64E-05	1.53E-04	3.46E-04	4.56E-04	1.39E-03	5.88E-04	3.31E-04	-9.20E-05	3.68E-04
764	8.97E-06	3.61E-04	1.65E-04	8.49E-05	-4.00E-04	8.82E-04	-1.34E-04	-2.89E-04	2.65E-04	1.62E-04
765	1.56E-05	-6.55E-06	3.69E-04	2.65E-04	3.67E-04	1.14E-03	2.47E-04	1.44E-04	-5.08E-05	5.98E-04
766	1.22E-05	-2.49E-04	9.13E-05	2.41E-04	-4.38E-04	1.43E-03	1.93E-05	3.55E-04	6.26E-04	9.81E-05
767	-9.54E-05	-3.40E-05	-1.88E-05	1.57E-05	-4.01E-04	1.19E-03	2.62E-04	3.84E-05	3.54E-04	-1.28E-04
768	2.49E-05	-1.86E-04	-6.47E-05	-1.29E-04	-7.06E-05	8.60E-04	4.58E-04	3.42E-04	2.91E-04	-3.98E-04
769	-5.38E-05	5.95E-05	5.30E-04	-1.55E-04	6.51E-05	9.93E-04	-1.45E-04	-2.15E-04	-1.48E-04	-1.65E-04
770	7.32E-05	-2.94E-05	3.15E-04	-4.93E-04	-1.72E-04	8.99E-04	4.75E-04	1.19E-04	1.83E-05	2.46E-04
771	-4.60E-05	1.52E-05	1.56E-04	-5.11E-05	-3.08E-04	8.81E-04	9.68E-04	7.29E-04	-3.33E-05	-2.59E-04
772	-2.39E-06	3.23E-04	3.09E-05	3.06E-05	-1.86E-04	1.15E-03	4.61E-05	1.37E-04	-3.79E-04	-1.29E-04
773	1.25E-04	3.54E-04	1.81E-04	-1.83E-04	1.14E-04	9.79E-04	4.34E-05	5.12E-04	4.92E-04	-1.49E-04
774	-1.24E-04	4.34E-04	-1.48E-04	-1.60E-04	4.04E-05	7.21E-04	4.90E-04	-3.27E-05	8.32E-04	-3.56E-05
775	2.57E-05	-1.99E-04	-4.28E-04	-4.94E-05	-1.86E-04	1.11E-03	-5.37E-05	3.52E-04	1.06E-03	5.26E-04
776	-2.60E-04	-7.76E-04	6.06E-05	2.45E-04	-3.18E-05	1.79E-03	8.67E-05	-8.23E-04	-4.48E-04	2.61E-04
777	-7.14E-05	-2.79E-04	6.54E-04	-1.78E-04	2.87E-04	1.52E-03	-1.84E-04	-3.91E-04	-1.21E-04	-7.97E-05
778	-6.95E-05	-9.37E-05	1.98E-04	1.52E-04	3.19E-04	8.16E-04	1.87E-04	-2.23E-04	-2.43E-04	7.96E-04
779	-3.73E-06	-1.56E-04	-5.65E-05	2.02E-04	9.53E-04	1.29E-03	3.77E-04	-5.86E-05	-8.81E-04	-3.39E-04
780	-4.35E-05	2.91E-04	2.26E-04	2.31E-04	3.48E-04	1.07E-03	2.61E-04	3.40E-04	6.74E-04	1.98E-04
